EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 25-02-2015
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, MARIBOR-LETALISCE (STAID: 3331).
Blended and updated with sources: 115156 914026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
115156,19990513,   46,    0
115156,19990514,  389,    0
115156,19990515,  108,    0
115156,19990516,    0,    0
115156,19990517,    0,    0
115156,19990518,    0,    0
115156,19990519,    0,    0
115156,19990520,  496,    0
115156,19990521,    8,    0
115156,19990522,   14,    0
115156,19990523,    0,    0
115156,19990524,    0,    0
115156,19990525,   36,    0
115156,19990526,    8,    0
115156,19990527,    0,    0
115156,19990528,  133,    0
115156,19990529,    0,    0
115156,19990530,    0,    0
115156,19990531,    0,    0
115156,19990601,    0,    0
115156,19990602,    2,    0
115156,19990603,    0,    0
115156,19990604,  375,    0
115156,19990605,    0,    0
115156,19990606,    0,    0
115156,19990607,    4,    0
115156,19990608,   29,    0
115156,19990609,    0,    0
115156,19990610,    0,    0
115156,19990611,   88,    0
115156,19990612,    0,    0
115156,19990613,    0,    0
115156,19990614,    0,    0
115156,19990615,  368,    0
115156,19990616,   79,    0
115156,19990617,    2,    0
115156,19990618,   36,    0
115156,19990619,    3,    0
115156,19990620,    0,    0
115156,19990621,  436,    0
115156,19990622,    0,    0
115156,19990623,    0,    0
115156,19990624,    0,    0
115156,19990625,    0,    0
115156,19990626,    0,    0
115156,19990627,    0,    0
115156,19990628,    1,    0
115156,19990629,    0,    0
115156,19990630,   43,    0
115156,19990701,    0,    0
115156,19990702,    0,    0
115156,19990703,    0,    0
115156,19990704,    0,    0
115156,19990705,    0,    0
115156,19990706,   17,    0
115156,19990707,  243,    0
115156,19990708,    0,    0
115156,19990709,  443,    0
115156,19990710,  160,    0
115156,19990711,   29,    0
115156,19990712,    0,    0
115156,19990713,    0,    0
115156,19990714,    1,    0
115156,19990715,   66,    0
115156,19990716,    0,    0
115156,19990717,    0,    0
115156,19990718,    0,    0
115156,19990719,    0,    0
115156,19990720,    0,    0
115156,19990721,    3,    0
115156,19990722,  310,    0
115156,19990723,    0,    0
115156,19990724,    0,    0
115156,19990725,   13,    0
115156,19990726,   57,    0
115156,19990727,    0,    0
115156,19990728,    0,    0
115156,19990729,    0,    0
115156,19990730,    0,    0
115156,19990731,    0,    0
115156,19990801,    0,    0
115156,19990802,   74,    0
115156,19990803,  108,    0
115156,19990804,    0,    0
115156,19990805,    0,    0
115156,19990806,  132,    0
115156,19990807,    0,    0
115156,19990808,    0,    0
115156,19990809,    0,    0
115156,19990810,   51,    0
115156,19990811,    0,    0
115156,19990812,   73,    0
115156,19990813,   20,    0
115156,19990814,    0,    0
115156,19990815,    0,    0
115156,19990816,  502,    0
115156,19990817,    5,    0
115156,19990818,    0,    0
115156,19990819,    0,    0
115156,19990820,  238,    0
115156,19990821,    4,    0
115156,19990822,    0,    0
115156,19990823,    0,    0
115156,19990824,    0,    0
115156,19990825,    0,    0
115156,19990826,    0,    0
115156,19990827,    0,    0
115156,19990828,    1,    0
115156,19990829,   28,    0
115156,19990830,  190,    0
115156,19990831,    0,    0
115156,19990901,   49,    0
115156,19990902,    7,    0
115156,19990903,   85,    0
115156,19990904,  106,    0
115156,19990905,    5,    0
115156,19990906,    0,    0
115156,19990907,    0,    0
115156,19990908,    0,    0
115156,19990909,    0,    0
115156,19990910,    0,    0
115156,19990911,    0,    0
115156,19990912,    0,    0
115156,19990913,    0,    0
115156,19990914,    0,    0
115156,19990915,    0,    0
115156,19990916,    0,    0
115156,19990917,    0,    0
115156,19990918,   44,    0
115156,19990919,   40,    0
115156,19990920,    2,    0
115156,19990921,  156,    0
115156,19990922,    0,    0
115156,19990923,    0,    0
115156,19990924,    0,    0
115156,19990925,    0,    0
115156,19990926,   12,    0
115156,19990927,   13,    0
115156,19990928,   54,    0
115156,19990929,    0,    0
115156,19990930,   22,    0
115156,19991001,   17,    0
115156,19991002,    0,    0
115156,19991003,   47,    0
115156,19991004,  190,    0
115156,19991005,    2,    0
115156,19991006,    0,    0
115156,19991007,    0,    0
115156,19991008,    0,    0
115156,19991009,    0,    0
115156,19991010,    0,    0
115156,19991011,    0,    0
115156,19991012,    0,    0
115156,19991013,    0,    0
115156,19991014,    0,    0
115156,19991015,    0,    0
115156,19991016,    0,    0
115156,19991017,    0,    0
115156,19991018,    0,    0
115156,19991019,    0,    0
115156,19991020,    0,    0
115156,19991021,    6,    0
115156,19991022,    0,    0
115156,19991023,   21,    0
115156,19991024,   22,    0
115156,19991025,    4,    0
115156,19991026,   12,    0
115156,19991027,    0,    0
115156,19991028,    0,    0
115156,19991029,    0,    0
115156,19991030,    0,    0
115156,19991031,    0,    0
115156,19991101,    0,    0
115156,19991102,    0,    0
115156,19991103,    4,    0
115156,19991104,    0,    0
115156,19991105,    0,    0
115156,19991106,  196,    0
115156,19991107,    7,    0
115156,19991108,   25,    0
115156,19991109,  120,    0
115156,19991110,    4,    0
115156,19991111,    0,    0
115156,19991112,    0,    0
115156,19991113,    0,    0
115156,19991114,   27,    0
115156,19991115,   14,    0
115156,19991116,    6,    0
115156,19991117,   88,    0
115156,19991118,    3,    0
115156,19991119,  291,    0
115156,19991120,    0,    0
115156,19991121,   95,    0
115156,19991122,    0,    0
115156,19991123,    0,    0
115156,19991124,    0,    0
115156,19991125,    0,    0
115156,19991126,    0,    0
115156,19991127,    0,    0
115156,19991128,    0,    0
115156,19991129,    0,    0
115156,19991130,    0,    0
115156,19991201,    0,    0
115156,19991202,    0,    0
115156,19991203,    0,    0
115156,19991204,    5,    0
115156,19991205,    3,    0
115156,19991206,    0,    0
115156,19991207,    0,    0
115156,19991208,    0,    0
115156,19991209,    0,    0
115156,19991210,  258,    0
115156,19991211,    4,    0
115156,19991212,  102,    0
115156,19991213,    0,    0
115156,19991214,   69,    0
115156,19991215,   86,    0
115156,19991216,    3,    0
115156,19991217,    0,    0
115156,19991218,    0,    0
115156,19991219,  183,    0
115156,19991220,    0,    0
115156,19991221,    0,    0
115156,19991222,    0,    0
115156,19991223,    0,    0
115156,19991224,    0,    0
115156,19991225,    0,    0
115156,19991226,   25,    0
115156,19991227,   58,    0
115156,19991228,  149,    0
115156,19991229,    0,    0
115156,19991230,    0,    0
115156,19991231,    0,    0
115156,20000101,    1,    0
115156,20000102,   14,    0
115156,20000103,    0,    0
115156,20000104,    0,    0
115156,20000105,    0,    0
115156,20000106,    0,    0
115156,20000107,    0,    0
115156,20000108,    0,    0
115156,20000109,    0,    0
115156,20000110,    0,    0
115156,20000111,    0,    0
115156,20000112,    0,    0
115156,20000113,    0,    0
115156,20000114,    0,    0
115156,20000115,    0,    0
115156,20000116,    0,    0
115156,20000117,    0,    0
115156,20000118,   77,    0
115156,20000119,    0,    0
115156,20000120,    0,    0
115156,20000121,    1,    0
115156,20000122,    1,    0
115156,20000123,    2,    0
115156,20000124,    0,    0
115156,20000125,    0,    0
115156,20000126,    0,    0
115156,20000127,    0,    0
115156,20000128,    0,    0
115156,20000129,    0,    0
115156,20000130,   14,    0
115156,20000131,    0,    0
115156,20000201,    0,    0
115156,20000202,    0,    0
115156,20000203,    0,    0
115156,20000204,    0,    0
115156,20000205,    0,    0
115156,20000206,    0,    0
115156,20000207,    0,    0
115156,20000208,    0,    0
115156,20000209,   14,    0
115156,20000210,    0,    0
115156,20000211,    0,    0
115156,20000212,    0,    0
115156,20000213,    0,    0
115156,20000214,    0,    0
115156,20000215,    0,    0
115156,20000216,  169,    0
115156,20000217,    0,    0
115156,20000218,    0,    0
115156,20000219,    0,    0
115156,20000220,    0,    0
115156,20000221,    0,    0
115156,20000222,    0,    0
115156,20000223,    0,    0
115156,20000224,    0,    0
115156,20000225,    0,    0
115156,20000226,    0,    0
115156,20000227,    0,    0
115156,20000228,    0,    0
115156,20000229,    0,    0
115156,20000301,   81,    0
115156,20000302,    0,    0
115156,20000303,    0,    0
115156,20000304,    6,    0
115156,20000305,    0,    0
115156,20000306,    0,    0
115156,20000307,    0,    0
115156,20000308,    0,    0
115156,20000309,    0,    0
115156,20000310,    0,    0
115156,20000311,    0,    0
115156,20000312,    0,    0
115156,20000313,    0,    0
115156,20000314,    0,    0
115156,20000315,    0,    0
115156,20000316,   29,    0
115156,20000317,   48,    0
115156,20000318,    0,    0
115156,20000319,    0,    0
115156,20000320,    0,    0
115156,20000321,    0,    0
115156,20000322,    0,    0
115156,20000323,    0,    0
115156,20000324,    0,    0
115156,20000325,    0,    0
115156,20000326,    0,    0
115156,20000327,   12,    0
115156,20000328,    0,    0
115156,20000329,  274,    0
115156,20000330,    0,    0
115156,20000331,    0,    0
115156,20000401,   56,    0
115156,20000402,    0,    0
115156,20000403,    0,    0
115156,20000404,    0,    0
115156,20000405,    3,    0
115156,20000406,    0,    0
115156,20000407,    0,    0
115156,20000408,    0,    0
115156,20000409,    0,    0
115156,20000410,    0,    0
115156,20000411,    0,    0
115156,20000412,   64,    0
115156,20000413,    2,    0
115156,20000414,    0,    0
115156,20000415,    5,    0
115156,20000416,    0,    0
115156,20000417,    0,    0
115156,20000418,    4,    0
115156,20000419,    0,    0
115156,20000420,    0,    0
115156,20000421,    0,    0
115156,20000422,    0,    0
115156,20000423,    0,    0
115156,20000424,   59,    0
115156,20000425,    0,    0
115156,20000426,    0,    0
115156,20000427,    0,    0
115156,20000428,    0,    0
115156,20000429,  304,    0
115156,20000430,    2,    0
115156,20000501,   22,    0
115156,20000502,    0,    0
115156,20000503,    0,    0
115156,20000504,    8,    0
115156,20000505,    0,    0
115156,20000506,    0,    0
115156,20000507,    0,    0
115156,20000508,    2,    0
115156,20000509,    0,    0
115156,20000510,    0,    0
115156,20000511,    0,    0
115156,20000512,   39,    0
115156,20000513,    0,    0
115156,20000514,    0,    0
115156,20000515,    0,    0
115156,20000516,    0,    0
115156,20000517,    0,    0
115156,20000518,    0,    0
115156,20000519,  158,    0
115156,20000520,   26,    0
115156,20000521,   29,    0
115156,20000522,  219,    0
115156,20000523,    0,    0
115156,20000524,    0,    0
115156,20000525,    0,    0
115156,20000526,    0,    0
115156,20000527,    0,    0
115156,20000528,    0,    0
115156,20000529,  110,    0
115156,20000530,    0,    0
115156,20000531,    0,    0
115156,20000601,    0,    0
115156,20000602,    0,    0
115156,20000603,    0,    0
115156,20000604,    0,    0
115156,20000605,    0,    0
115156,20000606,   56,    0
115156,20000607,   31,    0
115156,20000608,    0,    0
115156,20000609,    0,    0
115156,20000610,    0,    0
115156,20000611,    1,    0
115156,20000612,    0,    0
115156,20000613,    0,    0
115156,20000614,    0,    0
115156,20000615,   37,    0
115156,20000616,    0,    0
115156,20000617,    0,    0
115156,20000618,    0,    0
115156,20000619,    0,    0
115156,20000620,    0,    0
115156,20000621,    0,    0
115156,20000622,    0,    0
115156,20000623,    5,    0
115156,20000624,  195,    0
115156,20000625,   43,    0
115156,20000626,    0,    0
115156,20000627,    0,    0
115156,20000628,   27,    0
115156,20000629,   15,    0
115156,20000630,    0,    0
115156,20000701,    0,    0
115156,20000702,    0,    0
115156,20000703,    0,    0
115156,20000704,    0,    0
115156,20000705,    0,    0
115156,20000706,    0,    0
115156,20000707,    0,    0
115156,20000708,  284,    0
115156,20000709,   15,    0
115156,20000710,    8,    0
115156,20000711,   28,    0
115156,20000712,    3,    0
115156,20000713,    0,    0
115156,20000714,  175,    0
115156,20000715,   17,    0
115156,20000716,    2,    0
115156,20000717,   25,    0
115156,20000718,   72,    0
115156,20000719,   47,    0
115156,20000720,    0,    0
115156,20000721,    0,    0
115156,20000722,   98,    0
115156,20000723,    0,    0
115156,20000724,    0,    0
115156,20000725,    0,    0
115156,20000726,   22,    0
115156,20000727,    0,    0
115156,20000728,  217,    0
115156,20000729,    0,    0
115156,20000730,    0,    0
115156,20000731,    0,    0
115156,20000801,    0,    0
115156,20000802,    0,    0
115156,20000803,    0,    0
115156,20000804,    8,    0
115156,20000805,  319,    0
115156,20000806,    0,    0
115156,20000807,    2,    0
115156,20000808,    0,    0
115156,20000809,    0,    0
115156,20000810,    0,    0
115156,20000811,    0,    0
115156,20000812,   44,    0
115156,20000813,    0,    0
115156,20000814,    0,    0
115156,20000815,    0,    0
115156,20000816,    0,    0
115156,20000817,    0,    0
115156,20000818,    0,    0
115156,20000819,    0,    0
115156,20000820,    0,    0
115156,20000821,    0,    0
115156,20000822,    0,    0
115156,20000823,    0,    0
115156,20000824,    0,    0
115156,20000825,    0,    0
115156,20000826,    0,    0
115156,20000827,    0,    0
115156,20000828,    0,    0
115156,20000829,    0,    0
115156,20000830,    1,    0
115156,20000831,  116,    0
115156,20000901,    0,    0
115156,20000902,  215,    0
115156,20000903,    5,    0
115156,20000904,    0,    0
115156,20000905,    0,    0
115156,20000906,   28,    0
115156,20000907,   45,    0
115156,20000908,    0,    0
115156,20000909,    0,    0
115156,20000910,    0,    0
115156,20000911,    0,    0
115156,20000912,    0,    0
115156,20000913,    0,    0
115156,20000914,    8,    0
115156,20000915,    0,    0
115156,20000916,  270,    0
115156,20000917,    0,    0
115156,20000918,    0,    0
115156,20000919,    0,    0
115156,20000920,   28,    0
115156,20000921,  102,    0
115156,20000922,    0,    0
115156,20000923,    0,    0
115156,20000924,    0,    0
115156,20000925,    0,    0
115156,20000926,    0,    0
115156,20000927,    0,    0
115156,20000928,    0,    0
115156,20000929,    0,    0
115156,20000930,  140,    0
115156,20001001,  256,    0
115156,20001002,  388,    0
115156,20001003,   11,    0
115156,20001004,    2,    0
115156,20001005,    0,    0
115156,20001006,   42,    0
115156,20001007,  208,    0
115156,20001008,    3,    0
115156,20001009,  136,    0
115156,20001010,   57,    0
115156,20001011,    1,    0
115156,20001012,    0,    0
115156,20001013,    0,    0
115156,20001014,    0,    0
115156,20001015,    0,    0
115156,20001016,    0,    0
115156,20001017,  114,    0
115156,20001018,    2,    0
115156,20001019,    0,    0
115156,20001020,    0,    0
115156,20001021,    0,    0
115156,20001022,    0,    0
115156,20001023,    0,    0
115156,20001024,    0,    0
115156,20001025,    0,    0
115156,20001026,    0,    0
115156,20001027,    2,    0
115156,20001028,    0,    0
115156,20001029,    0,    0
115156,20001030,    0,    0
115156,20001031,  175,    0
115156,20001101,  127,    0
115156,20001102,    0,    0
115156,20001103,   56,    0
115156,20001104,   70,    0
115156,20001105,    4,    0
115156,20001106,  133,    0
115156,20001107,   16,    0
115156,20001108,    0,    0
115156,20001109,    1,    0
115156,20001110,    0,    0
115156,20001111,    0,    0
115156,20001112,    0,    0
115156,20001113,    7,    0
115156,20001114,    0,    0
115156,20001115,   54,    0
115156,20001116,   88,    0
115156,20001117,  124,    0
115156,20001118,  118,    0
115156,20001119,   38,    0
115156,20001120,    0,    0
115156,20001121,   68,    0
115156,20001122,    0,    0
115156,20001123,    0,    0
115156,20001124,   66,    0
115156,20001125,  108,    0
115156,20001126,    0,    0
115156,20001127,    0,    0
115156,20001128,    0,    0
115156,20001129,    0,    0
115156,20001130,    0,    0
115156,20001201,    0,    0
115156,20001202,    0,    0
115156,20001203,    0,    0
115156,20001204,    1,    0
115156,20001205,    0,    0
115156,20001206,    3,    0
115156,20001207,    0,    0
115156,20001208,    0,    0
115156,20001209,   50,    0
115156,20001210,    0,    0
115156,20001211,    0,    0
115156,20001212,    0,    0
115156,20001213,    0,    0
115156,20001214,    0,    0
115156,20001215,  318,    0
115156,20001216,    0,    0
115156,20001217,    0,    0
115156,20001218,    0,    0
115156,20001219,    6,    0
115156,20001220,    0,    0
115156,20001221,    0,    0
115156,20001222,    0,    0
115156,20001223,    0,    0
115156,20001224,    0,    0
115156,20001225,   44,    0
115156,20001226,   83,    0
115156,20001227,  166,    0
115156,20001228,   17,    0
115156,20001229,  173,    0
115156,20001230,    2,    0
115156,20001231,    0,    0
115156,20010101,    0,    0
115156,20010102,    0,    0
115156,20010103,   18,    0
115156,20010104,    0,    0
115156,20010105,    0,    0
115156,20010106,   18,    0
115156,20010107,    2,    0
115156,20010108,  127,    0
115156,20010109,    0,    0
115156,20010110,    0,    0
115156,20010111,    0,    0
115156,20010112,    0,    0
115156,20010113,    0,    0
115156,20010114,    0,    0
115156,20010115,    0,    0
115156,20010116,    1,    0
115156,20010117,    0,    0
115156,20010118,    0,    0
115156,20010119,    0,    0
115156,20010120,    0,    0
115156,20010121,    6,    0
115156,20010122,    1,    0
115156,20010123,    1,    0
115156,20010124,  134,    0
115156,20010125,  315,    0
115156,20010126,    9,    0
115156,20010127,   79,    0
115156,20010128,   10,    0
115156,20010129,   11,    0
115156,20010130,   64,    0
115156,20010131,    0,    0
115156,20010201,    0,    0
115156,20010202,    0,    0
115156,20010203,    0,    0
115156,20010204,    0,    0
115156,20010205,    0,    0
115156,20010206,    0,    0
115156,20010207,    0,    0
115156,20010208,    0,    0
115156,20010209,    0,    0
115156,20010210,    0,    0
115156,20010211,    0,    0
115156,20010212,    0,    0
115156,20010213,    0,    0
115156,20010214,    0,    0
115156,20010215,    0,    0
115156,20010216,    0,    0
115156,20010217,    0,    0
115156,20010218,    0,    0
115156,20010219,    0,    0
115156,20010220,    0,    0
115156,20010221,    0,    0
115156,20010222,    0,    0
115156,20010223,   15,    0
115156,20010224,    0,    0
115156,20010225,    0,    0
115156,20010226,    0,    0
115156,20010227,    0,    0
115156,20010228,   24,    0
115156,20010301,    0,    0
115156,20010302,   76,    0
115156,20010303,    1,    0
115156,20010304,    0,    0
115156,20010305,   74,    0
115156,20010306,    0,    0
115156,20010307,    0,    0
115156,20010308,    0,    0
115156,20010309,    0,    0
115156,20010310,    0,    0
115156,20010311,    0,    0
115156,20010312,    0,    0
115156,20010313,  224,    0
115156,20010314,    4,    0
115156,20010315,    0,    0
115156,20010316,    0,    0
115156,20010317,    0,    0
115156,20010318,    0,    0
115156,20010319,   26,    0
115156,20010320,    0,    0
115156,20010321,    0,    0
115156,20010322,   23,    0
115156,20010323,    0,    0
115156,20010324,    0,    0
115156,20010325,  186,    0
115156,20010326,  190,    0
115156,20010327,   22,    0
115156,20010328,    9,    0
115156,20010329,    2,    0
115156,20010330,    2,    0
115156,20010331,    0,    0
115156,20010401,    0,    0
115156,20010402,    0,    0
115156,20010403,    0,    0
115156,20010404,   22,    0
115156,20010405,   63,    0
115156,20010406,    0,    0
115156,20010407,  116,    0
115156,20010408,   94,    0
115156,20010409,    0,    0
115156,20010410,   39,    0
115156,20010411,  106,    0
115156,20010412,   11,    0
115156,20010413,    2,    0
115156,20010414,    0,    0
115156,20010415,    0,    0
115156,20010416,   68,    0
115156,20010417,    6,    0
115156,20010418,    0,    0
115156,20010419,   61,    0
115156,20010420,    6,    0
115156,20010421,   73,    0
115156,20010422,    2,    0
115156,20010423,    0,    0
115156,20010424,    0,    0
115156,20010425,   19,    0
115156,20010426,   82,    0
115156,20010427,    0,    0
115156,20010428,    0,    0
115156,20010429,    0,    0
115156,20010430,    0,    0
115156,20010501,    0,    0
115156,20010502,    0,    0
115156,20010503,    0,    0
115156,20010504,   18,    0
115156,20010505,  132,    0
115156,20010506,  190,    0
115156,20010507,   48,    0
115156,20010508,   61,    0
115156,20010509,  282,    0
115156,20010510,    0,    0
115156,20010511,    1,    0
115156,20010512,    0,    0
115156,20010513,    0,    0
115156,20010514,    0,    0
115156,20010515,    0,    0
115156,20010516,    0,    0
115156,20010517,    0,    0
115156,20010518,   59,    0
115156,20010519,    0,    0
115156,20010520,    0,    0
115156,20010521,    2,    0
115156,20010522,    2,    0
115156,20010523,    0,    0
115156,20010524,    0,    0
115156,20010525,    0,    0
115156,20010526,    0,    0
115156,20010527,    0,    0
115156,20010528,    0,    0
115156,20010529,    0,    0
115156,20010530,    2,    0
115156,20010531,  133,    0
115156,20010601,   12,    0
115156,20010602,    0,    0
115156,20010603,  193,    0
115156,20010604,    0,    0
115156,20010605,    0,    0
115156,20010606,   92,    0
115156,20010607,    0,    0
115156,20010608,    0,    0
115156,20010609,    0,    0
115156,20010610,    0,    0
115156,20010611,  250,    0
115156,20010612,    0,    0
115156,20010613,    0,    0
115156,20010614,   14,    0
115156,20010615,    0,    0
115156,20010616,   12,    0
115156,20010617,   76,    0
115156,20010618,    0,    0
115156,20010619,    0,    0
115156,20010620,    0,    0
115156,20010621,    0,    0
115156,20010622,  228,    0
115156,20010623,    0,    0
115156,20010624,    0,    0
115156,20010625,    0,    0
115156,20010626,    0,    0
115156,20010627,    0,    0
115156,20010628,   89,    0
115156,20010629,   24,    0
115156,20010630,   36,    0
115156,20010701,   24,    0
115156,20010702,    0,    0
115156,20010703,    0,    0
115156,20010704,    0,    0
115156,20010705,    0,    0
115156,20010706,    0,    0
115156,20010707,    0,    0
115156,20010708,    0,    0
115156,20010709,    6,    0
115156,20010710,    8,    0
115156,20010711,    0,    0
115156,20010712,    0,    0
115156,20010713,    0,    0
115156,20010714,    0,    0
115156,20010715,    0,    0
115156,20010716,   70,    0
115156,20010717,   82,    0
115156,20010718,    0,    0
115156,20010719,    0,    0
115156,20010720,  153,    0
115156,20010721,    0,    0
115156,20010722,    0,    0
115156,20010723,    0,    0
115156,20010724,    1,    0
115156,20010725,    1,    0
115156,20010726,    0,    0
115156,20010727,    0,    0
115156,20010728,    0,    0
115156,20010729,    0,    0
115156,20010730,   15,    0
115156,20010731,    0,    0
115156,20010801,    0,    0
115156,20010802,    0,    0
115156,20010803,    0,    0
115156,20010804,    0,    0
115156,20010805,   11,    0
115156,20010806,    0,    0
115156,20010807,    0,    0
115156,20010808,    0,    0
115156,20010809,    0,    0
115156,20010810,   87,    0
115156,20010811,   25,    0
115156,20010812,    0,    0
115156,20010813,    0,    0
115156,20010814,    0,    0
115156,20010815,    0,    0
115156,20010816,    0,    0
115156,20010817,    0,    0
115156,20010818,    0,    0
115156,20010819,    0,    0
115156,20010820,    0,    0
115156,20010821,  178,    0
115156,20010822,    0,    0
115156,20010823,   75,    0
115156,20010824,    0,    0
115156,20010825,    0,    0
115156,20010826,    0,    0
115156,20010827,    1,    0
115156,20010828,    0,    0
115156,20010829,    0,    0
115156,20010830,    3,    0
115156,20010831,   33,    0
115156,20010901,    6,    0
115156,20010902,    0,    0
115156,20010903,    0,    0
115156,20010904,  388,    0
115156,20010905,   50,    0
115156,20010906,   37,    0
115156,20010907,    5,    0
115156,20010908,  208,    0
115156,20010909,   89,    0
115156,20010910,    0,    0
115156,20010911,    0,    0
115156,20010912,    0,    0
115156,20010913,    0,    0
115156,20010914,  292,    0
115156,20010915,    0,    0
115156,20010916,  274,    0
115156,20010917,   90,    0
115156,20010918,   50,    0
115156,20010919,    0,    0
115156,20010920,    0,    0
115156,20010921,    0,    0
115156,20010922,    8,    0
115156,20010923,  233,    0
115156,20010924,    9,    0
115156,20010925,  100,    0
115156,20010926,    0,    0
115156,20010927,    0,    0
115156,20010928,    0,    0
115156,20010929,   16,    0
115156,20010930,   64,    0
115156,20011001,    0,    0
115156,20011002,    0,    0
115156,20011003,    0,    0
115156,20011004,  243,    0
115156,20011005,    0,    0
115156,20011006,    0,    0
115156,20011007,    0,    0
115156,20011008,    0,    0
115156,20011009,    0,    0
115156,20011010,    0,    0
115156,20011011,    0,    0
115156,20011012,    0,    0
115156,20011013,    0,    0
115156,20011014,    0,    0
115156,20011015,    0,    0
115156,20011016,    0,    0
115156,20011017,    0,    0
115156,20011018,    0,    0
115156,20011019,    0,    0
115156,20011020,    0,    0
115156,20011021,  109,    0
115156,20011022,    0,    0
115156,20011023,    4,    0
115156,20011024,   15,    0
115156,20011025,   34,    0
115156,20011026,    0,    0
115156,20011027,    0,    0
115156,20011028,    0,    0
115156,20011029,    0,    0
115156,20011030,    0,    0
115156,20011031,    0,    0
115156,20011101,    0,    0
115156,20011102,    0,    0
115156,20011103,    0,    0
115156,20011104,    0,    0
115156,20011105,    0,    0
115156,20011106,    0,    0
115156,20011107,    0,    0
115156,20011108,  182,    0
115156,20011109,  180,    0
115156,20011110,    0,    0
115156,20011111,   46,    0
115156,20011112,   12,    0
115156,20011113,  120,    0
115156,20011114,    0,    0
115156,20011115,    0,    0
115156,20011116,    0,    0
115156,20011117,    0,    0
115156,20011118,    0,    0
115156,20011119,    0,    0
115156,20011120,    0,    0
115156,20011121,    0,    0
115156,20011122,    4,    0
115156,20011123,    0,    0
115156,20011124,    0,    0
115156,20011125,    0,    0
115156,20011126,    0,    0
115156,20011127,   24,    0
115156,20011128,    0,    0
115156,20011129,    0,    0
115156,20011130,    9,    0
115156,20011201,    0,    0
115156,20011202,    0,    0
115156,20011203,    0,    0
115156,20011204,    0,    0
115156,20011205,    2,    0
115156,20011206,   33,    0
115156,20011207,    0,    0
115156,20011208,    0,    0
115156,20011209,    0,    0
115156,20011210,    0,    0
115156,20011211,   20,    0
115156,20011212,   48,    0
115156,20011213,    6,    0
115156,20011214,    0,    0
115156,20011215,    0,    0
115156,20011216,    0,    0
115156,20011217,    5,    0
115156,20011218,    0,    0
115156,20011219,    0,    0
115156,20011220,    0,    0
115156,20011221,    0,    0
115156,20011222,    6,    0
115156,20011223,    0,    0
115156,20011224,    0,    0
115156,20011225,    0,    0
115156,20011226,   74,    0
115156,20011227,    0,    0
115156,20011228,    0,    0
115156,20011229,    0,    0
115156,20011230,    5,    0
115156,20011231,    1,    0
115156,20020101,    0,    0
115156,20020102,    0,    0
115156,20020103,    0,    0
115156,20020104,    0,    0
115156,20020105,    0,    0
115156,20020106,    0,    0
115156,20020107,    0,    0
115156,20020108,    0,    0
115156,20020109,    0,    0
115156,20020110,    0,    0
115156,20020111,    0,    0
115156,20020112,    0,    0
115156,20020113,   75,    0
115156,20020114,   12,    0
115156,20020115,    0,    0
115156,20020116,    0,    0
115156,20020117,    0,    0
115156,20020118,    0,    0
115156,20020119,    0,    0
115156,20020120,    0,    0
115156,20020121,    0,    0
115156,20020122,    0,    0
115156,20020123,    0,    0
115156,20020124,    0,    0
115156,20020125,    0,    0
115156,20020126,    4,    0
115156,20020127,    0,    0
115156,20020128,    0,    0
115156,20020129,    0,    0
115156,20020130,    0,    0
115156,20020131,    0,    0
115156,20020201,    0,    0
115156,20020202,    0,    0
115156,20020203,    0,    0
115156,20020204,    0,    0
115156,20020205,    0,    0
115156,20020206,   36,    0
115156,20020207,   59,    0
115156,20020208,    0,    0
115156,20020209,    0,    0
115156,20020210,   10,    0
115156,20020211,    0,    0
115156,20020212,    0,    0
115156,20020213,    0,    0
115156,20020214,    8,    0
115156,20020215,    0,    0
115156,20020216,  148,    0
115156,20020217,  194,    0
115156,20020218,    8,    0
115156,20020219,    0,    0
115156,20020220,    0,    0
115156,20020221,   45,    0
115156,20020222,    0,    0
115156,20020223,    0,    0
115156,20020224,    0,    0
115156,20020225,    0,    0
115156,20020226,    0,    0
115156,20020227,    0,    0
115156,20020228,  243,    0
115156,20020301,   24,    0
115156,20020302,    0,    0
115156,20020303,   15,    0
115156,20020304,    0,    0
115156,20020305,    0,    0
115156,20020306,    2,    0
115156,20020307,    0,    0
115156,20020308,    0,    0
115156,20020309,    0,    0
115156,20020310,    0,    0
115156,20020311,    0,    0
115156,20020312,    0,    0
115156,20020313,    0,    0
115156,20020314,    0,    0
115156,20020315,    0,    0
115156,20020316,    0,    0
115156,20020317,    0,    0
115156,20020318,    0,    0
115156,20020319,    0,    0
115156,20020320,    0,    0
115156,20020321,   47,    0
